image,split,ih,iw,sh,sw,color,object,part,material,scene,texture
ade20k/ADE_train_00009204.jpg,train,224,224,112,112,ade20k/ADE_train_00009204_color.png,ade20k/ADE_train_00009204_object.png,,,233,
pascal/2008_001092.jpg,train,224,224,112,112,pascal/2008_001092_color.png,pascal/2008_001092_object.png,pascal/2008_001092_part.png,,,
ade20k/ADE_train_00018943.jpg,train,224,224,112,112,ade20k/ADE_train_00018943_color.png,ade20k/ADE_train_00018943_object.png,,,639,
opensurfaces/34165.jpg,train,224,224,112,112,opensurfaces/34165_color.png,,,opensurfaces/34165_material.png,,
ade20k/ADE_train_00000298.jpg,train,224,224,112,112,ade20k/ADE_train_00000298_color.png,ade20k/ADE_train_00000298_object.png,ade20k/ADE_train_00000298_part_1.png;ade20k/ADE_train_00000298_part_2.png,,83,
dtd/cobwebbed_0076.jpg,train,224,224,112,112,dtd/cobwebbed_0076_color.png,,,,,390;337
pascal/2009_000752.jpg,train,224,224,112,112,pascal/2009_000752_color.png,pascal/2009_000752_object.png,pascal/2009_000752_part.png,,,
pascal/2008_002701.jpg,train,224,224,112,112,pascal/2008_002701_color.png,pascal/2008_002701_object.png,pascal/2008_002701_part.png,,,
ade20k/ADE_train_00003071.jpg,train,224,224,112,112,ade20k/ADE_train_00003071_color.png,ade20k/ADE_train_00003071_object.png,,,1095,
opensurfaces/86115.jpg,train,224,224,112,112,opensurfaces/86115_color.png,,,opensurfaces/86115_material.png,,
dtd/gauzy_0110.jpg,train,224,224,112,112,dtd/gauzy_0110_color.png,,,,,353
dtd/grooved_0053.jpg,train,224,224,112,112,dtd/grooved_0053_color.png,,,,,391
opensurfaces/118260.jpg,train,224,224,112,112,opensurfaces/118260_color.png,,,opensurfaces/118260_material.png,,
pascal/2008_005498.jpg,train,224,224,112,112,pascal/2008_005498_color.png,pascal/2008_005498_object.png,pascal/2008_005498_part.png,,,
opensurfaces/16235.jpg,train,224,224,112,112,opensurfaces/16235_color.png,,,opensurfaces/16235_material.png,,
pascal/2008_000815.jpg,train,224,224,112,112,pascal/2008_000815_color.png,pascal/2008_000815_object.png,pascal/2008_000815_part.png,,,
ade20k/ADE_train_00018941.jpg,train,224,224,112,112,ade20k/ADE_train_00018941_color.png,ade20k/ADE_train_00018941_object.png,,,639,
pascal/2008_006599.jpg,train,224,224,112,112,pascal/2008_006599_color.png,pascal/2008_006599_object.png,pascal/2008_006599_part.png,,,
ade20k/ADE_train_00002866.jpg,train,224,224,112,112,ade20k/ADE_train_00002866_color.png,ade20k/ADE_train_00002866_object.png,ade20k/ADE_train_00002866_part_1.png,,130,
dtd/crystalline_0117.jpg,train,224,224,112,112,dtd/crystalline_0117_color.png,,,,,385
opensurfaces/5075.jpg,train,224,224,112,112,opensurfaces/5075_color.png,,,opensurfaces/5075_material.png,,
opensurfaces/67326.jpg,train,224,224,112,112,opensurfaces/67326_color.png,,,opensurfaces/67326_material.png,,
dtd/stratified_0152.jpg,train,224,224,112,112,dtd/stratified_0152_color.png,,,,,370
opensurfaces/23209.jpg,train,224,224,112,112,opensurfaces/23209_color.png,,,opensurfaces/23209_material.png,,
pascal/2009_000529.jpg,train,224,224,112,112,pascal/2009_000529_color.png,pascal/2009_000529_object.png,pascal/2009_000529_part.png,,,
opensurfaces/16341.jpg,train,224,224,112,112,opensurfaces/16341_color.png,,,opensurfaces/16341_material.png,,
opensurfaces/23399.jpg,train,224,224,112,112,opensurfaces/23399_color.png,,,opensurfaces/23399_material.png,,
opensurfaces/118500.jpg,train,224,224,112,112,opensurfaces/118500_color.png,,,opensurfaces/118500_material.png,,
pascal/2010_005492.jpg,train,224,224,112,112,pascal/2010_005492_color.png,pascal/2010_005492_object.png,pascal/2010_005492_part.png,,,
opensurfaces/115756.jpg,train,224,224,112,112,opensurfaces/115756_color.png,,,opensurfaces/115756_material.png,,
opensurfaces/74192.jpg,train,224,224,112,112,opensurfaces/74192_color.png,,,opensurfaces/74192_material.png,,
ade20k/ADE_train_00008636.jpg,train,224,224,112,112,ade20k/ADE_train_00008636_color.png,ade20k/ADE_train_00008636_object.png,ade20k/ADE_train_00008636_part_1.png,,935,
ade20k/ADE_train_00002784.jpg,train,224,224,112,112,ade20k/ADE_train_00002784_color.png,ade20k/ADE_train_00002784_object.png,ade20k/ADE_train_00002784_part_1.png,,130,
pascal/2008_008301.jpg,train,224,224,112,112,pascal/2008_008301_color.png,pascal/2008_008301_object.png,pascal/2008_008301_part.png,,,
pascal/2008_001308.jpg,train,224,224,112,112,pascal/2008_001308_color.png,pascal/2008_001308_object.png,pascal/2008_001308_part.png,,,
pascal/2008_007500.jpg,train,224,224,112,112,pascal/2008_007500_color.png,pascal/2008_007500_object.png,pascal/2008_007500_part.png,,,
pascal/2008_001236.jpg,train,224,224,112,112,pascal/2008_001236_color.png,pascal/2008_001236_object.png,pascal/2008_001236_part.png,,,
ade20k/ADE_train_00012317.jpg,train,224,224,112,112,ade20k/ADE_train_00012317_color.png,ade20k/ADE_train_00012317_object.png,ade20k/ADE_train_00012317_part_1.png,,,
opensurfaces/7588.jpg,train,224,224,112,112,opensurfaces/7588_color.png,,,opensurfaces/7588_material.png,,
opensurfaces/23154.jpg,train,224,224,112,112,opensurfaces/23154_color.png,,,opensurfaces/23154_material.png,,
opensurfaces/75281.jpg,train,224,224,112,112,opensurfaces/75281_color.png,,,opensurfaces/75281_material.png,,
opensurfaces/113207.jpg,train,224,224,112,112,opensurfaces/113207_color.png,,,opensurfaces/113207_material.png,,
ade20k/ADE_train_00006080.jpg,train,224,224,112,112,ade20k/ADE_train_00006080_color.png,ade20k/ADE_train_00006080_object.png,ade20k/ADE_train_00006080_part_1.png,,301,
ade20k/ADE_train_00000983.jpg,train,224,224,112,112,ade20k/ADE_train_00000983_color.png,ade20k/ADE_train_00000983_object.png,ade20k/ADE_train_00000983_part_1.png,,618,
opensurfaces/89793.jpg,train,224,224,112,112,opensurfaces/89793_color.png,,,opensurfaces/89793_material.png,,
opensurfaces/91835.jpg,train,224,224,112,112,opensurfaces/91835_color.png,,,opensurfaces/91835_material.png,,
ade20k/ADE_train_00007546.jpg,train,224,224,112,112,ade20k/ADE_train_00007546_color.png,ade20k/ADE_train_00007546_object.png,,,1030,
ade20k/ADE_train_00004238.jpg,train,224,224,112,112,ade20k/ADE_train_00004238_color.png,ade20k/ADE_train_00004238_object.png,ade20k/ADE_train_00004238_part_1.png,,1158,
pascal/2010_004908.jpg,train,224,224,112,112,pascal/2010_004908_color.png,pascal/2010_004908_object.png,pascal/2010_004908_part.png,,,
ade20k/ADE_val_00000343.jpg,train,224,224,112,112,ade20k/ADE_val_00000343_color.png,ade20k/ADE_val_00000343_object.png,,,957,
pascal/2008_000446.jpg,train,224,224,112,112,pascal/2008_000446_color.png,pascal/2008_000446_object.png,pascal/2008_000446_part.png,,,
opensurfaces/56723.jpg,train,224,224,112,112,opensurfaces/56723_color.png,,,opensurfaces/56723_material.png,,
opensurfaces/16428.jpg,train,224,224,112,112,opensurfaces/16428_color.png,,,opensurfaces/16428_material.png,,
pascal/2010_000822.jpg,train,224,224,112,112,pascal/2010_000822_color.png,pascal/2010_000822_object.png,pascal/2010_000822_part.png,,,
ade20k/ADE_train_00009601.jpg,train,224,224,112,112,ade20k/ADE_train_00009601_color.png,ade20k/ADE_train_00009601_object.png,ade20k/ADE_train_00009601_part_1.png,,302,
opensurfaces/55446.jpg,train,224,224,112,112,opensurfaces/55446_color.png,,,opensurfaces/55446_material.png,,
ade20k/ADE_train_00002568.jpg,train,224,224,112,112,ade20k/ADE_train_00002568_color.png,ade20k/ADE_train_00002568_object.png,ade20k/ADE_train_00002568_part_1.png;ade20k/ADE_train_00002568_part_2.png,,130,
opensurfaces/64184.jpg,train,224,224,112,112,opensurfaces/64184_color.png,,,opensurfaces/64184_material.png,,
ade20k/ADE_train_00018175.jpg,train,224,224,112,112,ade20k/ADE_train_00018175_color.png,ade20k/ADE_train_00018175_object.png,ade20k/ADE_train_00018175_part_1.png,,59,
opensurfaces/99377.jpg,train,224,224,112,112,opensurfaces/99377_color.png,,,opensurfaces/99377_material.png,,
ade20k/ADE_train_00000705.jpg,train,224,224,112,112,ade20k/ADE_train_00000705_color.png,ade20k/ADE_train_00000705_object.png,ade20k/ADE_train_00000705_part_1.png;ade20k/ADE_train_00000705_part_2.png,,126,
dtd/gauzy_0080.jpg,train,224,224,112,112,dtd/gauzy_0080_color.png,,,,,353
ade20k/ADE_train_00007998.jpg,train,224,224,112,112,ade20k/ADE_train_00007998_color.png,ade20k/ADE_train_00007998_object.png,,,785,
opensurfaces/91827.jpg,train,224,224,112,112,opensurfaces/91827_color.png,,,opensurfaces/91827_material.png,,
pascal/2008_002576.jpg,train,224,224,112,112,pascal/2008_002576_color.png,pascal/2008_002576_object.png,pascal/2008_002576_part.png,,,
ade20k/ADE_train_00000325.jpg,train,224,224,112,112,ade20k/ADE_train_00000325_color.png,ade20k/ADE_train_00000325_object.png,ade20k/ADE_train_00000325_part_1.png,,83,
ade20k/ADE_train_00003403.jpg,train,224,224,112,112,ade20k/ADE_train_00003403_color.png,ade20k/ADE_train_00003403_object.png,ade20k/ADE_train_00003403_part_1.png,,83,
ade20k/ADE_train_00007536.jpg,train,224,224,112,112,ade20k/ADE_train_00007536_color.png,ade20k/ADE_train_00007536_object.png,ade20k/ADE_train_00007536_part_1.png,,1014,
opensurfaces/6471.jpg,train,224,224,112,112,opensurfaces/6471_color.png,,,opensurfaces/6471_material.png,,
ade20k/ADE_train_00012566.jpg,train,224,224,112,112,ade20k/ADE_train_00012566_color.png,ade20k/ADE_train_00012566_object.png,,,,
ade20k/ADE_train_00019869.jpg,train,224,224,112,112,ade20k/ADE_train_00019869_color.png,ade20k/ADE_train_00019869_object.png,,,755,
opensurfaces/94755.jpg,train,224,224,112,112,opensurfaces/94755_color.png,,,opensurfaces/94755_material.png,,
ade20k/ADE_train_00012782.jpg,train,224,224,112,112,ade20k/ADE_train_00012782_color.png,ade20k/ADE_train_00012782_object.png,,,,
dtd/marbled_0113.jpg,train,224,224,112,112,dtd/marbled_0113_color.png,,,,,346
ade20k/ADE_train_00016345.jpg,train,224,224,112,112,ade20k/ADE_train_00016345_color.png,ade20k/ADE_train_00016345_object.png,,,953,
opensurfaces/116556.jpg,train,224,224,112,112,opensurfaces/116556_color.png,,,opensurfaces/116556_material.png,,
ade20k/ADE_train_00015456.jpg,train,224,224,112,112,ade20k/ADE_train_00015456_color.png,ade20k/ADE_train_00015456_object.png,,,972,
opensurfaces/103024.jpg,train,224,224,112,112,opensurfaces/103024_color.png,,,opensurfaces/103024_material.png,,
ade20k/ADE_train_00014988.jpg,train,224,224,112,112,ade20k/ADE_train_00014988_color.png,ade20k/ADE_train_00014988_object.png,ade20k/ADE_train_00014988_part_1.png,,611,
ade20k/ADE_val_00001585.jpg,train,224,224,112,112,ade20k/ADE_val_00001585_color.png,ade20k/ADE_val_00001585_object.png,ade20k/ADE_val_00001585_part_1.png,,,
ade20k/ADE_train_00017951.jpg,train,224,224,112,112,ade20k/ADE_train_00017951_color.png,ade20k/ADE_train_00017951_object.png,ade20k/ADE_train_00017951_part_1.png,,59,
pascal/2010_003201.jpg,train,224,224,112,112,pascal/2010_003201_color.png,pascal/2010_003201_object.png,pascal/2010_003201_part.png,,,
opensurfaces/100132.jpg,train,224,224,112,112,opensurfaces/100132_color.png,,,opensurfaces/100132_material.png,,
dtd/banded_0068.jpg,train,224,224,112,112,dtd/banded_0068_color.png,,,,,290
ade20k/ADE_val_00001938.jpg,train,224,224,112,112,ade20k/ADE_val_00001938_color.png,ade20k/ADE_val_00001938_object.png,,,457,
ade20k/ADE_train_00012816.jpg,train,224,224,112,112,ade20k/ADE_train_00012816_color.png,ade20k/ADE_train_00012816_object.png,,,,
ade20k/ADE_train_00019442.jpg,train,224,224,112,112,ade20k/ADE_train_00019442_color.png,ade20k/ADE_train_00019442_object.png,,,580,
ade20k/ADE_train_00005354.jpg,train,224,224,112,112,ade20k/ADE_train_00005354_color.png,ade20k/ADE_train_00005354_object.png,,,757,
opensurfaces/2324.jpg,train,224,224,112,112,opensurfaces/2324_color.png,,,opensurfaces/2324_material.png,,
ade20k/ADE_train_00013792.jpg,train,224,224,112,112,ade20k/ADE_train_00013792_color.png,ade20k/ADE_train_00013792_object.png,ade20k/ADE_train_00013792_part_1.png,,,
ade20k/ADE_train_00008654.jpg,train,224,224,112,112,ade20k/ADE_train_00008654_color.png,ade20k/ADE_train_00008654_object.png,,,0,
pascal/2008_001022.jpg,train,224,224,112,112,pascal/2008_001022_color.png,pascal/2008_001022_object.png,pascal/2008_001022_part.png,,,
opensurfaces/114615.jpg,train,224,224,112,112,opensurfaces/114615_color.png,,,opensurfaces/114615_material.png,,
ade20k/ADE_train_00010803.jpg,train,224,224,112,112,ade20k/ADE_train_00010803_color.png,ade20k/ADE_train_00010803_object.png,,,1164,
opensurfaces/111579.jpg,train,224,224,112,112,opensurfaces/111579_color.png,,,opensurfaces/111579_material.png,,
opensurfaces/21011.jpg,train,224,224,112,112,opensurfaces/21011_color.png,,,opensurfaces/21011_material.png,,
ade20k/ADE_train_00008261.jpg,train,224,224,112,112,ade20k/ADE_train_00008261_color.png,ade20k/ADE_train_00008261_object.png,,,0,
ade20k/ADE_train_00006056.jpg,train,224,224,112,112,ade20k/ADE_train_00006056_color.png,ade20k/ADE_train_00006056_object.png,,,301,
ade20k/ADE_train_00009154.jpg,train,224,224,112,112,ade20k/ADE_train_00009154_color.png,ade20k/ADE_train_00009154_object.png,,,233,
pascal/2010_000426.jpg,train,224,224,112,112,pascal/2010_000426_color.png,pascal/2010_000426_object.png,pascal/2010_000426_part.png,,,
opensurfaces/113587.jpg,train,224,224,112,112,opensurfaces/113587_color.png,,,opensurfaces/113587_material.png,,
dtd/frilly_0083.jpg,train,224,224,112,112,dtd/frilly_0083_color.png,,,,,357
pascal/2008_002791.jpg,train,224,224,112,112,pascal/2008_002791_color.png,pascal/2008_002791_object.png,pascal/2008_002791_part.png,,,
opensurfaces/108953.jpg,train,224,224,112,112,opensurfaces/108953_color.png,,,opensurfaces/108953_material.png,,
ade20k/ADE_train_00010338.jpg,train,224,224,112,112,ade20k/ADE_train_00010338_color.png,ade20k/ADE_train_00010338_object.png,ade20k/ADE_train_00010338_part_1.png,,134,
ade20k/ADE_train_00019867.jpg,train,224,224,112,112,ade20k/ADE_train_00019867_color.png,ade20k/ADE_train_00019867_object.png,,,755,
ade20k/ADE_train_00013469.jpg,train,224,224,112,112,ade20k/ADE_train_00013469_color.png,ade20k/ADE_train_00013469_object.png,,,,
opensurfaces/115979.jpg,train,224,224,112,112,opensurfaces/115979_color.png,,,opensurfaces/115979_material.png,,
opensurfaces/89925.jpg,train,224,224,112,112,opensurfaces/89925_color.png,,,opensurfaces/89925_material.png,,
opensurfaces/79173.jpg,train,224,224,112,112,opensurfaces/79173_color.png,,,opensurfaces/79173_material.png,,
opensurfaces/106043.jpg,train,224,224,112,112,opensurfaces/106043_color.png,,,opensurfaces/106043_material.png,,
pascal/2008_007012.jpg,train,224,224,112,112,pascal/2008_007012_color.png,pascal/2008_007012_object.png,pascal/2008_007012_part.png,,,
ade20k/ADE_train_00014514.jpg,train,224,224,112,112,ade20k/ADE_train_00014514_color.png,ade20k/ADE_train_00014514_object.png,ade20k/ADE_train_00014514_part_1.png,,,
ade20k/ADE_train_00012585.jpg,train,224,224,112,112,ade20k/ADE_train_00012585_color.png,ade20k/ADE_train_00012585_object.png,,,,
opensurfaces/105028.jpg,train,224,224,112,112,opensurfaces/105028_color.png,,,opensurfaces/105028_material.png,,
ade20k/ADE_train_00003650.jpg,train,224,224,112,112,ade20k/ADE_train_00003650_color.png,ade20k/ADE_train_00003650_object.png,ade20k/ADE_train_00003650_part_1.png,,83,
pascal/2010_001970.jpg,train,224,224,112,112,pascal/2010_001970_color.png,pascal/2010_001970_object.png,pascal/2010_001970_part.png,,,
pascal/2010_005768.jpg,train,224,224,112,112,pascal/2010_005768_color.png,pascal/2010_005768_object.png,pascal/2010_005768_part.png,,,
opensurfaces/100527.jpg,train,224,224,112,112,opensurfaces/100527_color.png,,,opensurfaces/100527_material.png,,
ade20k/ADE_val_00000627.jpg,train,224,224,112,112,ade20k/ADE_val_00000627_color.png,ade20k/ADE_val_00000627_object.png,,,,
ade20k/ADE_train_00007628.jpg,train,224,224,112,112,ade20k/ADE_train_00007628_color.png,ade20k/ADE_train_00007628_object.png,ade20k/ADE_train_00007628_part_1.png,,996,
opensurfaces/82319.jpg,train,224,224,112,112,opensurfaces/82319_color.png,,,opensurfaces/82319_material.png,,
opensurfaces/64282.jpg,train,224,224,112,112,opensurfaces/64282_color.png,,,opensurfaces/64282_material.png,,
ade20k/ADE_train_00012920.jpg,train,224,224,112,112,ade20k/ADE_train_00012920_color.png,ade20k/ADE_train_00012920_object.png,,,,
ade20k/ADE_train_00014748.jpg,train,224,224,112,112,ade20k/ADE_train_00014748_color.png,ade20k/ADE_train_00014748_object.png,,,,
ade20k/ADE_train_00011629.jpg,train,224,224,112,112,ade20k/ADE_train_00011629_color.png,ade20k/ADE_train_00011629_object.png,ade20k/ADE_train_00011629_part_1.png;ade20k/ADE_train_00011629_part_2.png,,1119,
opensurfaces/88215.jpg,train,224,224,112,112,opensurfaces/88215_color.png,,,opensurfaces/88215_material.png,,
ade20k/ADE_train_00007694.jpg,train,224,224,112,112,ade20k/ADE_train_00007694_color.png,ade20k/ADE_train_00007694_object.png,ade20k/ADE_train_00007694_part_1.png,,708,
opensurfaces/70819.jpg,train,224,224,112,112,opensurfaces/70819_color.png,,,opensurfaces/70819_material.png,,
ade20k/ADE_train_00006945.jpg,train,224,224,112,112,ade20k/ADE_train_00006945_color.png,ade20k/ADE_train_00006945_object.png,ade20k/ADE_train_00006945_part_1.png;ade20k/ADE_train_00006945_part_2.png,,186,
opensurfaces/83283.jpg,train,224,224,112,112,opensurfaces/83283_color.png,,,opensurfaces/83283_material.png,,
pascal/2009_004340.jpg,train,224,224,112,112,pascal/2009_004340_color.png,pascal/2009_004340_object.png,pascal/2009_004340_part.png,,,
opensurfaces/72329.jpg,train,224,224,112,112,opensurfaces/72329_color.png,,,opensurfaces/72329_material.png,,
opensurfaces/24359.jpg,train,224,224,112,112,opensurfaces/24359_color.png,,,opensurfaces/24359_material.png,,
ade20k/ADE_train_00002387.jpg,train,224,224,112,112,ade20k/ADE_train_00002387_color.png,ade20k/ADE_train_00002387_object.png,,,499,
opensurfaces/91910.jpg,train,224,224,112,112,opensurfaces/91910_color.png,,,opensurfaces/91910_material.png,,
ade20k/ADE_train_00000957.jpg,train,224,224,112,112,ade20k/ADE_train_00000957_color.png,ade20k/ADE_train_00000957_object.png,ade20k/ADE_train_00000957_part_1.png;ade20k/ADE_train_00000957_part_2.png,,959,
ade20k/ADE_train_00012020.jpg,train,224,224,112,112,ade20k/ADE_train_00012020_color.png,ade20k/ADE_train_00012020_object.png,,,431,
ade20k/ADE_train_00008353.jpg,train,224,224,112,112,ade20k/ADE_train_00008353_color.png,ade20k/ADE_train_00008353_object.png,,,407,
pascal/2008_003271.jpg,train,224,224,112,112,pascal/2008_003271_color.png,pascal/2008_003271_object.png,pascal/2008_003271_part.png,,,
pascal/2008_001405.jpg,train,224,224,112,112,pascal/2008_001405_color.png,pascal/2008_001405_object.png,pascal/2008_001405_part.png,,,
opensurfaces/4240.jpg,train,224,224,112,112,opensurfaces/4240_color.png,,,opensurfaces/4240_material.png,,
ade20k/ADE_train_00012164.jpg,train,224,224,112,112,ade20k/ADE_train_00012164_color.png,ade20k/ADE_train_00012164_object.png,,,333,
ade20k/ADE_val_00000773.jpg,train,224,224,112,112,ade20k/ADE_val_00000773_color.png,ade20k/ADE_val_00000773_object.png,,,477,
ade20k/ADE_train_00001706.jpg,train,224,224,112,112,ade20k/ADE_train_00001706_color.png,ade20k/ADE_train_00001706_object.png,ade20k/ADE_train_00001706_part_1.png;ade20k/ADE_train_00001706_part_2.png,,861,
pascal/2010_005428.jpg,train,224,224,112,112,pascal/2010_005428_color.png,pascal/2010_005428_object.png,pascal/2010_005428_part.png,,,
opensurfaces/89914.jpg,train,224,224,112,112,opensurfaces/89914_color.png,,,opensurfaces/89914_material.png,,
opensurfaces/25368.jpg,train,224,224,112,112,opensurfaces/25368_color.png,,,opensurfaces/25368_material.png,,
ade20k/ADE_train_00018862.jpg,train,224,224,112,112,ade20k/ADE_train_00018862_color.png,ade20k/ADE_train_00018862_object.png,ade20k/ADE_train_00018862_part_1.png,,59,
ade20k/ADE_train_00018101.jpg,train,224,224,112,112,ade20k/ADE_train_00018101_color.png,ade20k/ADE_train_00018101_object.png,ade20k/ADE_train_00018101_part_1.png,,59,
opensurfaces/82952.jpg,train,224,224,112,112,opensurfaces/82952_color.png,,,opensurfaces/82952_material.png,,
opensurfaces/65143.jpg,train,224,224,112,112,opensurfaces/65143_color.png,,,opensurfaces/65143_material.png,,
opensurfaces/92900.jpg,train,224,224,112,112,opensurfaces/92900_color.png,,,opensurfaces/92900_material.png,,
opensurfaces/63606.jpg,train,224,224,112,112,opensurfaces/63606_color.png,,,opensurfaces/63606_material.png,,
ade20k/ADE_train_00014197.jpg,train,224,224,112,112,ade20k/ADE_train_00014197_color.png,ade20k/ADE_train_00014197_object.png,ade20k/ADE_train_00014197_part_1.png,,859,
opensurfaces/22761.jpg,train,224,224,112,112,opensurfaces/22761_color.png,,,opensurfaces/22761_material.png,,
opensurfaces/15601.jpg,train,224,224,112,112,opensurfaces/15601_color.png,,,opensurfaces/15601_material.png,,
pascal/2008_001764.jpg,train,224,224,112,112,pascal/2008_001764_color.png,pascal/2008_001764_object.png,pascal/2008_001764_part.png,,,
ade20k/ADE_train_00018437.jpg,train,224,224,112,112,ade20k/ADE_train_00018437_color.png,ade20k/ADE_train_00018437_object.png,ade20k/ADE_train_00018437_part_1.png;ade20k/ADE_train_00018437_part_2.png,,59,
pascal/2009_003219.jpg,train,224,224,112,112,pascal/2009_003219_color.png,pascal/2009_003219_object.png,pascal/2009_003219_part.png,,,
ade20k/ADE_train_00005886.jpg,train,224,224,112,112,ade20k/ADE_train_00005886_color.png,ade20k/ADE_train_00005886_object.png,,,0,
opensurfaces/1376.jpg,train,224,224,112,112,opensurfaces/1376_color.png,,,opensurfaces/1376_material.png,,
ade20k/ADE_train_00012200.jpg,train,224,224,112,112,ade20k/ADE_train_00012200_color.png,ade20k/ADE_train_00012200_object.png,ade20k/ADE_train_00012200_part_1.png,,974,
opensurfaces/99442.jpg,train,224,224,112,112,opensurfaces/99442_color.png,,,opensurfaces/99442_material.png,,
opensurfaces/15526.jpg,train,224,224,112,112,opensurfaces/15526_color.png,,,opensurfaces/15526_material.png,,
ade20k/ADE_train_00002805.jpg,train,224,224,112,112,ade20k/ADE_train_00002805_color.png,ade20k/ADE_train_00002805_object.png,ade20k/ADE_train_00002805_part_1.png;ade20k/ADE_train_00002805_part_2.png,,130,
dtd/grooved_0156.jpg,train,224,224,112,112,dtd/grooved_0156_color.png,,,,,391
dtd/meshed_0153.jpg,train,224,224,112,112,dtd/meshed_0153_color.png,,,,,337
pascal/2009_005165.jpg,train,224,224,112,112,pascal/2009_005165_color.png,pascal/2009_005165_object.png,pascal/2009_005165_part.png,,,
opensurfaces/113692.jpg,train,224,224,112,112,opensurfaces/113692_color.png,,,opensurfaces/113692_material.png,,
opensurfaces/97273.jpg,train,224,224,112,112,opensurfaces/97273_color.png,,,opensurfaces/97273_material.png,,
pascal/2009_000602.jpg,train,224,224,112,112,pascal/2009_000602_color.png,pascal/2009_000602_object.png,pascal/2009_000602_part.png,,,
pascal/2008_005652.jpg,train,224,224,112,112,pascal/2008_005652_color.png,pascal/2008_005652_object.png,pascal/2008_005652_part.png,,,
ade20k/ADE_train_00000291.jpg,train,224,224,112,112,ade20k/ADE_train_00000291_color.png,ade20k/ADE_train_00000291_object.png,ade20k/ADE_train_00000291_part_1.png;ade20k/ADE_train_00000291_part_2.png,,83,
ade20k/ADE_train_00003609.jpg,train,224,224,112,112,ade20k/ADE_train_00003609_color.png,ade20k/ADE_train_00003609_object.png,ade20k/ADE_train_00003609_part_1.png,,83,
ade20k/ADE_train_00010293.jpg,train,224,224,112,112,ade20k/ADE_train_00010293_color.png,ade20k/ADE_train_00010293_object.png,ade20k/ADE_train_00010293_part_1.png,,134,
pascal/2009_001917.jpg,train,224,224,112,112,pascal/2009_001917_color.png,pascal/2009_001917_object.png,pascal/2009_001917_part.png,,,
opensurfaces/75024.jpg,train,224,224,112,112,opensurfaces/75024_color.png,,,opensurfaces/75024_material.png,,
ade20k/ADE_train_00011462.jpg,train,224,224,112,112,ade20k/ADE_train_00011462_color.png,ade20k/ADE_train_00011462_object.png,ade20k/ADE_train_00011462_part_1.png,,126,
ade20k/ADE_train_00010168.jpg,train,224,224,112,112,ade20k/ADE_train_00010168_color.png,ade20k/ADE_train_00010168_object.png,ade20k/ADE_train_00010168_part_1.png;ade20k/ADE_train_00010168_part_2.png,,134,
opensurfaces/35435.jpg,train,224,224,112,112,opensurfaces/35435_color.png,,,opensurfaces/35435_material.png,,
pascal/2008_005205.jpg,train,224,224,112,112,pascal/2008_005205_color.png,pascal/2008_005205_object.png,pascal/2008_005205_part.png,,,
opensurfaces/117099.jpg,train,224,224,112,112,opensurfaces/117099_color.png,,,opensurfaces/117099_material.png,,
opensurfaces/34971.jpg,train,224,224,112,112,opensurfaces/34971_color.png,,,opensurfaces/34971_material.png,,
opensurfaces/106493.jpg,train,224,224,112,112,opensurfaces/106493_color.png,,,opensurfaces/106493_material.png,,
dtd/chequered_0120.jpg,train,224,224,112,112,dtd/chequered_0120_color.png,,,,,382
ade20k/ADE_train_00018567.jpg,train,224,224,112,112,ade20k/ADE_train_00018567_color.png,ade20k/ADE_train_00018567_object.png,ade20k/ADE_train_00018567_part_1.png,,59,
opensurfaces/71317.jpg,train,224,224,112,112,opensurfaces/71317_color.png,,,opensurfaces/71317_material.png,,
opensurfaces/89174.jpg,train,224,224,112,112,opensurfaces/89174_color.png,,,opensurfaces/89174_material.png,,
opensurfaces/24950.jpg,train,224,224,112,112,opensurfaces/24950_color.png,,,opensurfaces/24950_material.png,,
pascal/2009_001188.jpg,train,224,224,112,112,pascal/2009_001188_color.png,pascal/2009_001188_object.png,pascal/2009_001188_part.png,,,
opensurfaces/101850.jpg,train,224,224,112,112,opensurfaces/101850_color.png,,,opensurfaces/101850_material.png,,
opensurfaces/55767.jpg,train,224,224,112,112,opensurfaces/55767_color.png,,,opensurfaces/55767_material.png,,
opensurfaces/16382.jpg,train,224,224,112,112,opensurfaces/16382_color.png,,,opensurfaces/16382_material.png,,
ade20k/ADE_train_00007219.jpg,train,224,224,112,112,ade20k/ADE_train_00007219_color.png,ade20k/ADE_train_00007219_object.png,ade20k/ADE_train_00007219_part_1.png,,186,
opensurfaces/35470.jpg,train,224,224,112,112,opensurfaces/35470_color.png,,,opensurfaces/35470_material.png,,
opensurfaces/66737.jpg,train,224,224,112,112,opensurfaces/66737_color.png,,,opensurfaces/66737_material.png,,
opensurfaces/64905.jpg,train,224,224,112,112,opensurfaces/64905_color.png,,,opensurfaces/64905_material.png,,
pascal/2008_005363.jpg,train,224,224,112,112,pascal/2008_005363_color.png,pascal/2008_005363_object.png,pascal/2008_005363_part.png,,,
dtd/honeycombed_0154.jpg,train,224,224,112,112,dtd/honeycombed_0154_color.png,,,,,378
opensurfaces/10626.jpg,train,224,224,112,112,opensurfaces/10626_color.png,,,opensurfaces/10626_material.png,,
opensurfaces/88157.jpg,train,224,224,112,112,opensurfaces/88157_color.png,,,opensurfaces/88157_material.png,,
opensurfaces/90804.jpg,train,224,224,112,112,opensurfaces/90804_color.png,,,opensurfaces/90804_material.png,,
